StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
KA007,2019-02-19,36.23,87.58,2.11,23.32,13.62,11.88,0.72,2.95,57.2,0.22,1.73,,105.0,Moderate
KA007,2019-02-20,25.62,66.88,2.61,20.01,12.26,9.84,0.6,3.16,41.29,0.16,1.05,,76.0,Satisfactory
KA007,2019-02-21,30.03,79.61,3.17,25.48,15.64,7.8,0.58,4.76,42.27,0.17,1.17,,73.0,Satisfactory
KA007,2019-02-22,30.54,88.97,4.16,29.67,18.66,6.75,0.57,4.98,43.96,0.21,1.35,,84.0,Satisfactory
KA007,2019-02-23,43.65,101.6,4.74,40.67,24.99,6.6,0.68,5.36,44.8,0.31,1.87,,101.0,Moderate
KA007,2019-02-24,36.24,84.49,3.8,31.44,19.32,7.38,0.61,3.56,52.79,0.32,1.62,,94.0,Satisfactory
KA007,2019-02-25,30.9,85.38,8.92,35.66,25.72,7.62,0.8,3.94,47.15,0.32,2.16,,88.0,Satisfactory
KA007,2019-02-26,41.41,95.74,5.07,27.68,18.36,10.75,0.77,4.8,74.17,0.3,2.59,,131.0,Moderate
KA007,2019-02-27,38.99,95.17,4.33,24.29,15.94,11.54,0.78,1.9,70.94,0.26,1.99,,126.0,Moderate
KA007,2019-02-28,41.57,112.79,3.57,27.43,16.99,9.41,0.72,2.11,79.45,0.29,2.35,,162.0,Moderate
KA007,2019-03-01,48.54,122.7,7.16,35.89,24.41,11.7,0.98,2.85,75.42,0.4,3.06,,179.0,Moderate
KA007,2019-03-02,34.56,85.88,1.53,17.0,9.79,11.59,0.57,3.03,63.22,0.15,1.14,,116.0,Moderate
KA007,2019-03-03,33.22,84.97,2.43,23.32,13.88,10.17,0.67,2.56,62.39,0.23,1.57,,134.0,Moderate
KA007,2019-03-04,39.28,94.24,1.25,18.8,10.51,10.53,0.68,2.94,78.36,0.23,1.66,,147.0,Moderate
KA007,2019-03-05,41.36,98.3,4.52,22.42,15.11,10.64,0.87,2.43,73.23,0.29,2.21,,124.0,Moderate
KA007,2019-03-06,41.24,121.29,5.65,26.35,18.1,8.65,0.9,2.32,63.91,0.33,2.98,,139.0,Moderate
KA007,2019-03-07,52.39,175.61,16.61,45.63,37.27,7.97,1.28,2.63,51.81,0.57,4.59,,149.0,Moderate
KA007,2019-03-08,45.52,143.76,8.45,40.43,27.86,8.03,1.01,4.34,67.75,0.43,3.35,,198.0,Moderate
KA007,2019-03-09,44.79,125.03,2.45,21.27,12.81,11.11,0.73,2.43,74.21,0.27,2.19,,168.0,Moderate
KA007,2019-03-10,37.23,90.25,1.11,14.4,8.07,9.83,0.52,3.51,56.8,0.18,1.48,,116.0,Moderate
KA007,2019-03-11,30.04,86.16,1.74,18.86,10.95,8.01,0.54,2.91,62.05,0.18,1.48,,94.0,Satisfactory
KA007,2019-03-12,40.67,116.47,1.57,18.26,10.49,7.18,0.54,3.79,72.25,0.19,1.57,,102.0,Moderate
KA007,2019-03-13,44.73,119.41,2.32,26.27,15.37,6.53,0.67,2.8,54.78,0.23,1.86,,113.0,Moderate
KA007,2019-03-14,41.36,119.7,2.97,23.32,14.32,6.31,0.57,4.33,62.2,0.22,1.69,,111.0,Moderate
KA007,2019-03-15,39.01,108.18,1.84,25.67,14.65,6.17,0.65,4.93,65.03,0.22,1.92,,111.0,Moderate
KA007,2019-03-16,38.74,105.06,2.72,24.45,14.72,6.81,0.61,2.66,58.51,0.2,1.39,,107.0,Moderate
KA007,2019-03-17,41.93,94.72,1.87,22.88,13.18,8.02,0.62,2.07,79.58,0.24,1.73,,134.0,Moderate
KA007,2019-03-18,39.11,95.8,1.26,22.08,12.26,9.41,0.65,2.35,75.74,0.25,1.76,,160.0,Moderate
KA007,2019-03-19,33.7,84.96,1.39,18.16,10.28,9.68,0.57,2.59,72.05,0.19,1.6,,134.0,Moderate
KA007,2019-03-20,33.38,91.0,1.26,17.09,9.61,9.64,0.59,2.75,69.0,0.18,1.62,,110.0,Moderate
KA007,2019-03-21,53.89,119.03,1.33,20.76,11.64,13.08,0.72,2.78,73.63,0.42,2.22,,138.0,Moderate
KA007,2019-03-22,47.42,109.19,2.17,23.77,13.92,17.34,0.78,3.19,65.04,0.48,2.78,,150.0,Moderate
KA007,2019-03-23,41.22,102.77,2.07,24.33,14.13,14.46,0.71,2.48,64.78,0.39,2.8,,124.0,Moderate
KA007,2019-03-24,36.96,94.71,1.04,14.69,8.16,12.55,0.56,3.05,74.03,0.22,1.66,,118.0,Moderate
KA007,2019-03-25,41.96,102.93,2.07,21.5,12.62,11.07,0.58,2.89,56.86,0.28,1.84,,98.0,Satisfactory
KA007,2019-03-26,40.89,101.18,1.47,20.94,11.82,8.97,0.54,3.06,69.29,0.24,1.98,,105.0,Moderate
KA007,2019-03-27,41.27,104.36,3.8,24.85,15.81,9.07,0.71,3.3,64.38,0.26,2.18,,130.0,Moderate
KA007,2019-03-28,44.96,116.58,2.61,30.72,17.97,9.43,0.73,2.66,61.52,0.32,2.47,,125.0,Moderate
KA007,2019-03-29,44.53,112.71,2.65,24.68,15.0,10.72,0.74,2.91,76.87,0.29,2.41,,146.0,Moderate
KA007,2019-03-30,44.65,114.71,5.02,26.59,18.22,10.11,0.84,2.12,62.31,0.32,2.65,,126.0,Moderate
KA007,2019-03-31,43.58,106.01,2.08,19.33,11.97,11.62,0.76,2.23,60.7,0.27,1.85,,122.0,Moderate
KA007,2019-04-01,41.38,105.85,1.96,21.01,12.76,10.7,0.76,2.59,65.86,0.28,1.97,,126.0,Moderate
KA007,2019-04-02,41.27,108.85,4.33,24.8,16.7,10.51,0.9,2.74,59.47,0.3,2.32,,137.0,Moderate
KA007,2019-04-03,41.8,109.02,1.56,22.09,13.02,9.85,0.72,2.88,64.89,0.31,2.7,,125.0,Moderate
KA007,2019-04-04,33.34,96.27,1.59,19.87,11.86,8.52,0.64,2.79,53.26,0.23,1.99,,100.0,Satisfactory
KA007,2019-04-05,35.96,97.89,1.34,18.53,10.94,8.34,0.72,2.36,65.22,0.25,2.06,,114.0,Moderate
KA007,2019-04-06,40.51,100.29,1.17,18.88,10.99,8.53,0.75,2.44,72.23,0.26,1.94,,132.0,Moderate
KA007,2019-04-07,40.14,99.42,1.21,15.85,9.41,9.34,0.73,3.02,75.31,0.25,1.74,,129.0,Moderate
KA007,2019-04-08,32.16,86.84,2.79,18.23,11.95,10.41,0.79,3.33,61.55,0.24,2.01,,118.0,Moderate
KA007,2019-04-09,33.85,74.2,1.51,18.36,11.0,11.6,0.76,2.29,76.37,0.21,1.8,,135.0,Moderate
KA007,2019-04-10,41.48,100.52,1.87,25.22,14.93,11.11,0.86,2.69,57.77,0.27,2.36,,115.0,Moderate
KA007,2019-04-11,40.6,100.72,2.08,22.86,13.85,10.42,0.88,4.16,55.35,0.25,2.54,,113.0,Moderate
KA007,2019-04-12,35.29,93.44,1.46,21.68,12.72,9.42,0.75,2.97,68.81,0.23,1.94,,135.0,Moderate
KA007,2019-04-13,34.96,94.44,1.29,17.15,10.16,9.67,0.59,3.35,67.34,0.2,1.8,,103.0,Moderate
KA007,2019-04-14,31.08,85.0,1.13,14.38,8.56,8.69,0.49,3.57,67.1,0.15,1.37,,96.0,Satisfactory
KA007,2019-04-15,32.66,87.06,2.05,23.11,13.96,8.11,0.64,4.95,61.71,0.18,1.63,,104.0,Moderate
KA007,2019-04-16,26.93,79.07,2.26,20.08,12.52,8.52,0.7,4.35,65.84,0.2,1.76,,118.0,Moderate
KA007,2019-04-17,31.74,81.21,2.09,21.01,12.88,10.57,0.9,4.52,52.3,0.19,1.77,,126.0,Moderate
KA007,2019-04-18,25.03,57.35,1.89,22.57,13.53,12.89,0.68,2.63,63.85,0.22,1.99,,129.0,Moderate
KA007,2019-04-19,22.73,49.77,1.28,18.12,10.67,13.72,0.59,3.19,58.05,0.15,1.45,,93.0,Satisfactory
KA007,2019-04-20,22.0,55.8,1.1,16.12,9.47,12.42,0.64,4.84,72.53,0.16,1.48,,141.0,Moderate
KA007,2019-04-21,20.08,48.55,1.97,21.02,12.78,10.91,0.74,2.88,68.57,0.21,1.85,,111.0,Moderate
KA007,2019-04-22,28.95,76.98,1.23,16.21,9.62,12.64,0.64,3.43,65.67,0.17,1.37,,124.0,Moderate
KA007,2019-04-23,26.67,59.64,2.44,21.43,13.37,10.61,0.88,2.34,72.04,0.19,1.54,,110.0,Moderate
KA007,2019-04-24,28.95,73.51,1.76,26.99,15.79,10.29,0.47,2.6,62.7,0.2,1.76,,98.0,Satisfactory
KA007,2019-04-25,41.02,100.52,2.03,30.86,18.05,9.82,0.68,2.84,57.46,0.24,2.23,,110.0,Moderate
KA007,2019-04-26,41.4,109.85,1.33,26.23,15.03,10.27,0.83,2.46,63.87,0.23,2.21,,122.0,Moderate
KA007,2019-04-27,44.27,116.19,1.07,21.94,12.55,10.38,0.61,2.94,71.34,0.24,2.26,,120.0,Moderate
KA007,2019-04-28,43.01,111.42,1.37,24.26,14.01,10.17,0.97,2.89,58.7,0.26,2.51,,114.0,Moderate
KA007,2019-04-29,40.79,102.64,1.06,20.11,11.56,11.43,0.72,2.17,57.91,0.24,2.17,,118.0,Moderate
KA007,2019-04-30,32.75,78.66,1.04,13.2,7.86,10.79,0.72,2.62,61.69,0.15,1.2,,93.0,Satisfactory
KA007,2019-05-01,25.3,63.11,1.13,13.17,7.92,10.58,0.62,2.39,48.03,0.13,1.06,,65.0,Satisfactory
KA007,2019-05-02,30.34,89.53,1.3,13.78,8.39,10.46,0.54,2.02,41.8,0.13,0.99,,80.0,Satisfactory
KA007,2019-05-03,29.67,89.46,1.24,11.45,7.09,9.84,0.56,2.19,45.2,0.12,0.83,,94.0,Satisfactory
KA007,2019-05-04,36.86,110.22,1.47,14.62,8.98,9.17,0.72,2.23,50.25,0.15,1.18,,98.0,Satisfactory
KA007,2019-05-05,35.94,106.81,1.04,16.03,9.37,8.97,0.71,3.01,61.9,0.16,1.22,,120.0,Moderate
KA007,2019-05-06,37.83,101.54,0.87,18.18,10.37,9.66,0.68,3.47,70.31,0.18,1.52,,142.0,Moderate
KA007,2019-05-07,27.11,72.38,1.08,13.54,8.07,9.91,0.86,3.11,47.91,0.13,1.2,,93.0,Satisfactory
KA007,2019-05-08,17.5,40.0,1.09,10.03,6.2,8.9,0.52,2.9,27.05,0.1,0.69,,62.0,Satisfactory
KA007,2019-05-09,30.95,99.88,10.91,31.11,25.41,8.46,1.52,2.66,42.43,0.37,4.02,,,
KA007,2019-05-10,27.44,80.44,1.91,20.43,12.42,8.54,1.06,2.73,52.71,0.21,1.98,,98.0,Satisfactory
KA007,2019-05-11,29.17,74.71,1.15,18.97,11.03,9.93,1.12,2.21,54.34,0.21,2.02,,118.0,Moderate
KA007,2019-05-12,28.89,72.62,3.72,21.7,14.54,10.34,0.97,2.68,43.1,0.24,2.2,,92.0,Satisfactory
KA007,2019-05-13,24.55,57.85,1.05,18.68,10.79,9.86,0.65,2.53,49.58,0.17,1.45,,95.0,Satisfactory
KA007,2019-05-14,25.95,64.58,1.1,16.24,9.52,9.45,0.79,2.25,48.39,0.16,1.59,,70.0,Satisfactory
KA007,2019-05-15,27.46,64.6,1.19,17.98,10.52,9.36,0.7,1.85,40.15,0.16,1.62,,82.0,Satisfactory
KA007,2019-05-16,35.7,82.26,4.25,28.84,18.8,8.92,1.01,2.17,53.46,0.3,2.98,,98.0,Satisfactory
KA007,2019-05-17,32.62,72.07,9.43,28.36,22.75,9.64,1.25,2.32,41.21,0.31,2.98,,109.0,Moderate
KA007,2019-05-18,48.43,118.64,7.25,40.28,27.32,11.58,1.34,1.75,51.84,0.44,4.15,,132.0,Moderate
KA007,2019-05-19,43.32,110.28,2.22,27.0,16.16,12.5,0.96,2.16,49.49,0.28,2.61,,121.0,Moderate
KA007,2019-05-20,43.44,110.26,3.06,26.84,16.77,12.77,1.06,2.28,46.68,0.27,2.51,,114.0,Moderate
KA007,2019-05-21,40.49,95.88,0.9,21.49,12.15,10.97,0.69,2.36,51.98,0.23,2.14,,110.0,Moderate
KA007,2019-05-22,38.11,90.25,0.86,20.81,11.69,10.25,0.9,2.61,62.81,0.21,1.86,,114.0,Moderate
KA007,2019-05-23,39.52,82.53,0.77,28.38,15.56,10.87,1.12,2.39,34.69,0.31,3.15,,107.0,Moderate
KA007,2019-05-24,30.64,69.95,0.7,18.99,10.67,10.45,0.69,2.53,50.29,0.19,1.81,,90.0,Satisfactory
KA007,2019-05-25,20.89,53.85,0.69,13.75,7.87,9.27,0.52,2.12,51.75,0.13,1.32,,73.0,Satisfactory
KA007,2019-05-26,15.23,37.49,0.71,14.71,8.41,8.36,0.4,2.36,57.08,0.12,0.99,,74.0,Satisfactory
KA007,2019-05-27,20.75,50.01,0.71,21.63,12.08,8.43,0.66,2.54,54.6,0.2,1.84,,86.0,Satisfactory
KA007,2019-05-28,31.11,84.64,0.75,15.13,8.64,9.29,0.76,2.74,45.06,0.17,1.8,,90.0,Satisfactory
KA007,2019-05-29,22.34,58.8,0.82,15.96,9.06,8.54,0.53,2.68,70.59,0.19,1.56,,106.0,Moderate
KA007,2019-05-30,26.92,72.28,0.73,14.3,8.19,8.48,0.61,2.77,50.2,0.15,1.31,,81.0,Satisfactory
KA007,2019-05-31,25.47,58.24,0.73,16.76,9.49,8.22,0.67,2.57,54.17,0.18,1.57,,80.0,Satisfactory
KA007,2019-06-01,20.0,54.79,0.68,15.6,8.85,8.24,0.71,2.42,41.77,0.18,1.66,,74.0,Satisfactory
KA007,2019-06-02,23.22,61.73,0.72,9.95,5.87,9.17,0.6,2.38,34.79,0.12,0.77,,90.0,Satisfactory
KA007,2019-06-03,14.15,34.76,0.75,12.23,7.12,8.36,0.59,2.41,41.6,0.14,1.17,,57.0,Satisfactory
KA007,2019-06-04,22.65,61.94,0.72,11.97,6.95,7.55,0.49,2.13,31.34,0.13,1.2,,53.0,Satisfactory
KA007,2019-06-05,22.15,58.3,0.75,13.11,7.59,7.79,0.49,1.95,35.4,0.14,1.24,,72.0,Satisfactory
KA007,2019-06-06,19.66,45.01,0.81,17.45,9.91,7.81,0.72,2.29,39.89,0.18,1.65,,62.0,Satisfactory
KA007,2019-06-07,20.32,50.91,0.75,23.9,13.31,8.03,0.66,2.68,34.09,0.18,1.81,,76.0,Satisfactory
KA007,2019-06-08,22.11,52.7,0.74,13.97,8.04,7.97,0.56,2.5,34.58,0.14,1.27,,60.0,Satisfactory
KA007,2019-06-09,14.77,39.95,0.7,9.67,5.71,7.77,0.61,2.39,27.47,0.12,0.86,,59.0,Satisfactory
KA007,2019-06-10,5.38,20.7,0.72,6.74,4.17,7.11,0.32,2.87,23.65,0.1,0.55,,32.0,Good
KA007,2019-06-11,5.43,22.19,0.73,6.52,4.08,6.55,0.29,2.43,20.95,0.1,0.57,,27.0,Good
KA007,2019-06-12,6.86,24.38,0.72,7.06,4.34,6.11,0.3,2.59,16.91,0.1,0.64,,24.0,Good
KA007,2019-06-13,7.28,25.5,0.7,7.53,4.54,5.96,0.32,2.44,11.79,0.11,0.7,,24.0,Good
KA007,2019-06-14,10.61,36.04,0.69,8.97,5.34,5.7,0.4,1.69,12.61,0.12,0.93,,32.0,Good
KA007,2019-06-15,12.76,44.1,0.75,8.54,5.16,5.79,0.34,2.41,13.67,0.11,0.77,,41.0,Good
KA007,2019-06-16,14.07,46.62,0.73,7.34,4.5,5.85,0.29,2.62,17.11,0.11,0.58,,47.0,Good
KA007,2019-06-17,17.58,54.61,0.73,8.71,5.22,5.73,0.36,2.83,17.22,0.12,0.75,,50.0,Good
KA007,2019-06-18,17.66,57.01,0.71,7.27,4.43,5.54,0.36,2.42,16.47,0.1,0.65,,55.0,Satisfactory
KA007,2019-06-19,15.99,52.46,0.73,9.0,5.37,5.62,0.42,2.81,16.65,0.12,0.83,,54.0,Satisfactory
KA007,2019-06-20,11.99,44.27,0.68,7.82,4.72,5.63,0.43,2.66,26.16,0.1,0.7,,53.0,Satisfactory
KA007,2019-06-21,15.58,43.47,0.71,8.2,4.93,5.42,0.35,2.52,40.37,0.11,0.75,,48.0,Good
KA007,2019-06-22,6.38,20.95,0.71,7.14,4.35,5.42,0.35,1.97,40.16,0.1,0.58,,48.0,Good
KA007,2019-06-23,6.69,21.59,0.72,9.41,5.57,5.84,0.4,2.27,38.05,0.12,0.74,,48.0,Good
KA007,2019-06-24,10.46,34.47,0.77,10.24,6.07,5.81,0.46,3.03,35.28,0.12,0.97,,44.0,Good
KA007,2019-06-25,21.05,64.04,0.71,8.98,5.34,6.43,0.43,2.05,34.17,0.11,0.82,,53.0,Satisfactory
KA007,2019-06-26,16.96,52.44,0.56,10.2,5.88,6.25,0.47,2.17,30.96,0.12,0.93,,55.0,Satisfactory
KA007,2019-06-27,18.32,57.32,0.69,7.68,4.64,5.93,0.46,2.27,32.89,0.1,0.74,,58.0,Satisfactory
KA007,2019-06-28,20.46,65.76,0.67,7.29,4.44,5.57,0.32,1.47,34.29,0.1,0.64,,59.0,Satisfactory
KA007,2019-06-29,17.47,59.54,0.65,7.78,4.65,5.31,0.31,1.56,34.02,0.1,0.7,,65.0,Satisfactory
KA007,2019-06-30,14.98,47.26,0.65,6.09,3.77,5.21,0.31,1.37,32.66,0.1,0.51,,54.0,Satisfactory
KA007,2019-07-01,15.77,51.92,0.67,7.3,4.43,5.09,0.37,1.63,32.67,0.1,0.65,,47.0,Good
KA007,2019-07-02,14.1,44.14,0.69,7.22,4.41,5.19,0.37,6.0,32.9,0.11,0.8,,49.0,Good
KA007,2019-07-03,11.55,41.66,0.65,7.52,4.54,5.06,0.38,1.53,32.55,0.1,0.85,,44.0,Good
KA007,2019-07-04,10.39,36.14,0.72,8.38,5.05,5.24,0.42,1.06,30.54,0.1,0.89,,41.0,Good
KA007,2019-07-05,12.92,40.19,0.68,7.57,4.57,5.55,0.43,0.68,29.6,0.1,0.79,,40.0,Good
KA007,2019-07-06,10.35,35.31,0.67,7.47,4.5,5.74,0.37,0.88,30.16,0.1,0.77,,38.0,Good
KA007,2019-07-07,12.15,38.81,0.73,6.05,3.82,5.79,0.28,0.99,32.35,0.1,0.54,,41.0,Good
KA007,2019-07-08,10.16,35.3,0.7,6.79,4.18,5.79,0.33,0.95,30.77,0.1,0.7,,38.0,Good
KA007,2019-07-09,8.78,29.59,0.76,7.47,4.57,5.72,0.42,0.65,28.57,0.1,0.79,,36.0,Good
KA007,2019-07-10,8.91,29.54,0.72,7.07,4.34,5.71,0.42,0.84,34.3,0.1,0.69,,38.0,Good
KA007,2019-07-11,12.56,35.01,0.69,11.17,6.5,5.82,0.43,1.55,34.36,0.13,1.21,,42.0,Good
KA007,2019-07-12,11.11,33.81,0.7,8.72,5.2,5.82,0.41,1.86,35.01,0.12,0.87,,44.0,Good
KA007,2019-07-13,11.4,36.36,0.69,7.39,4.5,6.08,0.38,1.24,34.83,0.11,0.71,,43.0,Good
KA007,2019-07-14,9.59,28.83,0.66,5.88,3.67,6.02,0.31,1.97,34.74,0.1,0.44,,44.0,Good
KA007,2019-07-15,9.51,28.26,0.67,8.42,5.03,5.83,0.36,1.43,35.34,0.11,0.76,,43.0,Good
KA007,2019-07-16,15.02,38.7,0.67,8.22,4.92,6.19,0.47,1.29,35.14,0.11,0.86,,45.0,Good
KA007,2019-07-17,17.62,46.66,0.74,11.02,6.46,6.34,0.41,1.54,33.3,0.13,1.27,,45.0,Good
KA007,2019-07-18,19.12,52.02,0.61,11.46,6.59,7.0,0.45,0.92,32.66,0.13,1.43,,51.0,Satisfactory
KA007,2019-07-19,8.85,24.91,0.71,8.53,5.11,7.37,0.42,1.63,32.27,0.11,0.94,,50.0,Good
KA007,2019-07-20,6.82,21.31,0.72,7.08,4.34,6.45,0.34,1.6,33.73,0.1,0.58,,40.0,Good
KA007,2019-07-21,6.08,17.96,0.69,7.6,4.6,6.27,0.45,0.88,33.65,0.11,0.62,,40.0,Good
KA007,2019-07-22,8.7,24.17,0.75,7.64,4.69,5.79,0.41,0.68,34.6,0.1,0.69,,42.0,Good
KA007,2019-07-23,11.41,29.39,0.79,8.4,5.1,6.09,0.37,1.22,32.71,0.1,0.88,,40.0,Good
KA007,2019-07-24,12.93,35.65,0.72,7.88,4.77,6.43,0.32,1.42,34.35,0.11,0.72,,42.0,Good
KA007,2019-07-25,13.47,31.24,0.7,9.72,5.71,6.42,0.61,1.29,32.36,0.12,0.92,,44.0,Good
KA007,2019-07-26,11.43,34.29,0.72,8.73,5.23,5.85,0.43,1.33,29.52,0.11,0.82,,43.0,Good
KA007,2019-07-27,14.3,45.22,0.64,7.4,4.45,5.9,0.42,1.24,32.59,0.1,0.75,,39.0,Good
KA007,2019-07-28,14.99,43.14,0.65,8.98,5.3,5.68,0.51,1.24,31.16,0.14,0.88,,50.0,Good
KA007,2019-07-29,13.7,44.47,0.72,7.49,4.56,5.59,0.52,1.42,31.42,0.1,0.74,,49.0,Good
KA007,2019-07-30,12.19,38.71,0.67,7.85,4.72,5.57,0.39,1.04,31.45,0.11,0.77,,40.0,Good
KA007,2019-07-31,12.53,38.22,0.71,8.4,5.04,5.29,0.51,1.17,31.86,0.11,0.77,,41.0,Good
KA007,2019-08-01,12.62,37.67,0.76,5.45,3.5,5.19,0.28,1.38,30.81,0.1,0.51,,40.0,Good
KA007,2019-08-02,16.0,50.0,,,,,,,,,,,,
KA007,2019-08-03,9.1,41.35,0.86,5.93,3.85,5.42,0.31,1.53,41.58,0.1,0.76,,,
KA007,2019-08-04,,,,,,,,,,,,,,
KA007,2019-08-05,,,,,,,,,,,,,,
KA007,2019-08-06,,,,,,,,,,,,,,
KA007,2019-08-07,,,,,,,,,,,,,,
KA007,2019-08-08,,,,,,,,,,,,,,
KA007,2019-08-09,9.92,26.0,0.97,6.15,4.01,5.12,0.59,1.43,27.93,0.1,0.76,,,
KA007,2019-08-10,,,,,,,,,,,,,,
KA007,2019-08-11,,,,,,,,,,,,,,
KA007,2019-08-12,,,,,,,,,,,,,,
KA007,2019-08-13,9.58,32.75,0.73,6.65,4.09,4.94,0.43,3.41,37.32,0.1,0.98,,,
KA007,2019-08-14,,,,,,,,,,,,,,
KA007,2019-08-15,,,,,,,,,,,,,,
KA007,2019-08-16,,,,,,,,,,,,,,
KA007,2019-08-17,,,,,,,,,,,,,,
KA007,2019-08-18,,,,,,,,,,,,,,
KA007,2019-08-19,34.7,63.79,0.8,23.18,12.89,9.18,1.01,4.7,21.94,0.31,2.95,,,
KA007,2019-08-20,12.4,35.32,0.74,10.56,6.18,7.84,0.59,2.39,25.56,0.14,1.53,,51.0,Satisfactory
KA007,2019-08-21,10.28,31.35,0.7,8.45,5.04,7.74,0.54,7.08,24.73,0.11,1.12,,43.0,Good
KA007,2019-08-22,9.1,31.36,0.73,9.29,5.49,6.68,0.49,10.74,23.19,0.15,1.24,,39.0,Good
KA007,2019-08-23,7.78,26.2,0.61,5.88,3.63,6.01,0.39,11.22,23.9,0.11,0.79,,35.0,Good
KA007,2019-08-24,6.91,28.61,0.62,9.16,5.38,7.37,0.52,10.6,27.7,0.12,1.41,,,
KA007,2019-08-25,9.55,28.77,0.73,6.88,4.25,6.95,0.33,11.21,31.26,0.11,0.66,,37.0,Good
KA007,2019-08-26,8.73,34.14,0.7,9.32,5.52,6.4,0.45,9.68,33.04,0.14,1.09,,40.0,Good
KA007,2019-08-27,5.01,25.57,0.66,8.34,4.98,6.39,0.36,10.85,33.75,0.12,0.86,,43.0,Good
KA007,2019-08-28,8.58,31.77,0.77,9.52,5.69,6.35,0.44,10.42,32.89,0.12,1.08,,40.0,Good
KA007,2019-08-29,7.66,31.22,0.71,7.86,4.75,6.33,0.31,10.13,32.78,0.11,0.99,,41.0,Good
KA007,2019-08-30,7.69,32.7,0.65,7.53,4.52,6.17,0.39,10.89,33.88,0.11,0.89,,40.0,Good
KA007,2019-08-31,12.06,40.14,0.72,8.23,4.97,5.59,0.48,11.13,30.54,0.12,0.94,,38.0,Good
KA007,2019-09-01,7.88,32.5,0.77,6.32,3.98,5.33,0.39,11.1,28.51,0.1,0.83,,39.0,Good
KA007,2019-09-02,7.28,18.22,0.71,5.3,3.38,5.79,0.41,10.0,28.13,0.1,0.62,,35.0,Good
KA007,2019-09-03,4.2,16.24,0.73,7.41,4.53,5.99,0.45,9.53,27.07,0.11,0.86,,34.0,Good
KA007,2019-09-04,5.87,20.35,0.69,7.19,4.38,6.04,0.47,12.59,27.52,0.11,0.8,,34.0,Good
KA007,2019-09-05,5.51,21.81,0.69,7.61,4.6,5.18,0.43,8.88,25.98,0.11,0.85,,33.0,Good
KA007,2019-09-06,4.71,23.1,0.7,7.81,4.73,4.65,0.63,11.79,25.89,0.12,0.93,,38.0,Good
KA007,2019-09-07,3.92,24.81,0.71,6.43,4.0,4.94,0.4,12.47,26.02,0.1,0.73,,35.0,Good
KA007,2019-09-08,4.79,26.17,0.67,5.94,3.71,4.72,0.28,10.49,26.96,0.1,0.51,,30.0,Good
KA007,2019-09-09,6.47,27.21,0.66,7.4,4.48,4.73,0.35,10.77,28.75,0.11,0.78,,33.0,Good
KA007,2019-09-10,8.75,36.65,0.7,7.67,4.64,4.77,0.5,10.17,29.28,0.12,0.73,,40.0,Good
KA007,2019-09-11,8.71,37.69,0.72,8.57,5.19,4.96,0.37,10.48,26.82,0.13,0.85,,40.0,Good
KA007,2019-09-12,9.73,34.46,0.7,6.63,4.01,5.28,0.34,10.65,23.55,0.1,0.57,,39.0,Good
KA007,2019-09-13,10.69,42.19,0.79,10.46,6.2,5.17,0.82,10.04,32.79,0.14,1.34,,,
KA007,2019-09-14,9.84,34.61,0.73,6.93,4.28,5.34,0.4,10.12,30.54,0.1,0.73,,45.0,Good
KA007,2019-09-15,11.09,38.08,0.74,6.52,4.06,5.4,0.71,10.67,29.04,0.12,0.66,,45.0,Good
KA007,2019-09-16,8.3,27.19,0.78,7.84,4.82,5.6,0.49,11.03,26.64,0.11,0.91,,48.0,Good
KA007,2019-09-17,8.27,26.07,0.72,9.39,5.57,5.39,0.67,10.51,25.4,0.14,1.33,,53.0,Satisfactory
KA007,2019-09-18,8.07,31.0,0.76,11.13,6.54,5.15,0.76,10.49,27.21,0.15,1.4,,56.0,Satisfactory
KA007,2019-09-19,12.47,44.08,0.74,8.02,4.87,5.83,0.74,10.66,29.73,0.11,0.81,,86.0,Satisfactory
KA007,2019-09-20,8.33,31.99,0.72,8.48,5.08,6.65,0.63,10.18,30.01,0.12,0.89,,44.0,Good
KA007,2019-09-21,10.11,36.27,0.74,10.76,6.29,6.26,0.78,10.02,33.19,0.13,0.97,,55.0,Satisfactory
KA007,2019-09-22,10.29,30.27,0.76,14.25,8.15,6.83,0.95,10.07,30.77,0.17,1.56,,69.0,Satisfactory
KA007,2019-09-23,15.41,34.68,0.77,22.31,12.45,9.04,1.32,10.16,34.65,0.26,2.52,,92.0,Satisfactory
KA007,2019-09-24,7.59,21.12,0.71,13.14,7.55,9.74,0.89,9.71,42.65,0.17,1.51,,77.0,Satisfactory
KA007,2019-09-25,6.82,23.29,0.7,9.72,5.74,7.78,0.92,9.88,35.22,0.12,1.18,,66.0,Satisfactory
KA007,2019-09-26,9.05,31.87,0.67,11.47,6.66,6.11,1.05,10.32,30.66,0.16,1.56,,41.0,Good
KA007,2019-09-27,21.65,56.33,0.78,17.07,9.64,6.46,1.23,10.61,33.06,0.22,2.51,,81.0,Satisfactory
KA007,2019-09-28,15.74,55.04,0.71,14.95,8.22,6.35,0.74,11.64,44.09,0.15,1.97,,76.0,Satisfactory
KA007,2019-09-29,31.96,64.83,0.71,12.79,7.37,6.62,0.88,10.64,37.21,0.13,1.42,,65.0,Satisfactory
